,shot_num,latitude,longitude,elev_highest,elev_lowest,rh25,rh50,rh75,rh98,canopy_top_h,quality_flag,degrade_flag
757536,206590500300198071,32.39717040497216,-91.87151529885335,-0.54795724,-4.582086,-1.38,-0.22,0.82,2.76,4.03,1,0
757537,206590500300198072,32.39680574522099,-91.8710867983691,-0.23849316,-4.384681,-1.3,-0.18,0.89,2.91,4.14,1,0
757538,206590500300198073,32.3964413551941,-91.87065851596135,-0.43790385,-4.4720325,-1.34,-0.18,0.82,2.8,4.03,1,0
757539,206590500300198074,32.39607681839193,-91.87023014654297,-0.48041046,-4.439833,-1.38,-0.26,0.78,2.72,3.95,1,0
757540,206590500300198075,32.39570117730258,-91.86979364887138,17.404799,-3.5502596,6.49,9.71,12.58,18.56,20.95,1,0
757541,206590500300198076,32.39533839829934,-91.86936661837578,14.337263,-4.862201,-1.08,0.14,1.45,16.43,19.19,1,0
757542,206590500300198077,32.39498205755927,-91.86894434026844,0.7291638,-4.35085,-1.3,-0.03,1.23,3.77,5.08,1,0
757543,206590500300198078,32.394617257511186,-91.86851588148402,0.7428964,-4.299764,-1.27,0.03,1.38,3.84,5.04,1,0
757544,206590500300198079,32.394252323051845,-91.86808735521481,0.87039864,-4.097556,-1.3,0.0,1.3,3.73,4.96,1,0
757545,206590500300198080,32.39388789590599,-91.86765923324091,0.061147742,-4.6453357,-1.3,-0.14,0.89,3.21,4.7,1,0
757546,206590500300198081,32.393522921134746,-91.8672307435936,0.022807254,-4.571617,-1.27,-0.11,0.97,3.21,4.59,1,0
757547,206590500300198082,32.39315768720051,-91.86680209984529,0.28192312,-4.42456,-1.19,-0.07,1.08,3.39,4.7,1,0
757548,206590500300198083,32.3927785741416,-91.8663633063276,22.928864,-6.990923,14.9,20.17,24.2,28.35,29.91,1,0
757549,206590500300198084,32.392430630223544,-91.86594742485923,-5.10719,-12.465739,-1.04,0.14,1.45,6.16,7.35,1,0
757550,206590500300198085,32.39205043774737,-91.86550790582612,19.056206,0.23027174,0.52,6.87,10.6,16.54,18.82,1,0
757551,206590500300198086,32.39169743553636,-91.86508837128464,-0.99455166,-5.51427,-1.3,-0.11,1.0,3.24,4.51,1,0
757552,206590500300198087,32.39133161925939,-91.86465945577233,-0.36102536,-4.7686844,-1.3,-0.11,1.0,3.17,4.4,1,0
757553,206590500300198088,32.39096580970042,-91.86423056628156,0.16818039,-4.3888907,-1.3,-0.11,1.04,3.32,4.55,1,0
757554,206590500300198089,32.39060039773351,-91.86380198641545,-0.033457916,-4.5158234,-1.34,-0.22,0.85,3.02,4.48,1,0
757555,206590500300198090,32.39023476444699,-91.8633732588664,0.046329703,-4.5107417,-1.27,-0.11,1.0,3.24,4.55,1,0
757556,206590500300198091,32.389869173578866,-91.86294457278821,-0.016952634,-4.6487303,-1.3,-0.11,1.04,3.32,4.63,1,0
757557,206590500300198092,32.38950353030627,-91.86251585574378,-0.060373075,-4.8415627,-1.23,-0.07,1.08,3.43,4.78,1,0
757558,206590500300198093,32.38913808385001,-91.86208728718248,-0.4813578,-4.92637,-1.34,-0.14,0.97,3.17,4.44,1,0
757559,206590500300198094,32.38877234068615,-91.86165850152766,-0.4721863,-4.9919047,-1.38,-0.14,1.0,3.28,4.51,1,0
757560,206590500300198095,32.38840687825958,-91.86122991909484,-0.96274734,-5.2583475,-1.23,-0.14,0.89,2.98,4.29,1,0
757561,206590500300198096,32.38803636495683,-91.86079762443303,6.705367,-4.388488,-1.3,0.22,2.09,9.03,11.09,1,0
757562,206590500300198097,32.387671225748505,-91.86036926346048,5.623518,-4.2750397,-1.34,0.56,2.76,7.88,9.89,1,0
757563,206590500300198098,32.38730836293682,-91.85994255975469,0.8251831,-4.180125,-1.6,-0.22,1.08,3.69,5.0,1,0
757564,206590500300198099,32.386942483777716,-91.85951362616048,0.90465367,-4.5862446,-1.38,0.0,1.41,4.07,5.49,1,0
757565,206590500300198100,32.38657587442844,-91.85908413671876,2.1594653,-3.4808452,-1.86,-0.37,0.93,3.58,5.64,1,0
757566,206590500300198101,32.38620911332242,-91.85865451245525,3.6585457,-4.7458906,-1.45,0.03,1.56,6.16,8.4,1,0
757567,206590500300198102,32.38583784094706,-91.85822155148286,12.4826355,-4.587709,0.14,4.29,8.36,15.16,17.07,1,0
757568,206590500300198103,32.38547937786125,-91.85779795995012,0.53964347,-4.204194,-1.3,-0.14,0.97,3.32,4.74,1,0
757569,206590500300198104,32.385113464280735,-91.85736886704876,0.7009766,-4.3043323,-1.23,-0.07,1.04,3.58,5.0,1,0
757570,206590500300198105,32.38474791221271,-91.85694000236003,0.30242866,-4.32935,-1.27,-0.11,1.04,3.32,4.63,1,0
757571,206590500300198106,32.38438179605776,-91.85651068313378,0.8521315,-4.339943,-1.19,0.07,1.41,3.95,5.19,1,0
757572,206590500300198107,32.38401603457701,-91.8560815805952,0.86665064,-4.2507176,-1.23,0.0,1.27,3.84,5.11,1,0
757573,206590500300198108,32.38365066763034,-91.85565272554292,0.28804162,-4.4557962,-1.3,-0.11,0.97,3.36,4.74,1,0
757574,206590500300198109,32.38326928499174,-91.85521207756,25.733696,-6.165814,17.14,22.03,25.21,30.1,31.89,1,0
757575,206590500300198110,32.38290572985975,-91.85478447398609,22.313461,15.963441,-5.64,-1.71,1.0,4.85,6.35,1,0
757576,206590500300198111,32.38254269520367,-91.854357216413,18.100178,-6.0672507,7.84,14.86,18.52,22.71,24.16,1,0
757577,206590500300198112,32.38217807986376,-91.85392876689305,16.50953,-4.893774,1.0,8.47,13.78,19.49,21.4,1,0
757578,206590500300198113,32.381810625040465,-91.85349820423411,19.585997,-6.000849,6.2,14.94,19.38,24.01,25.58,1,0
757579,206590500300198114,32.381448017464386,-91.85307117051813,14.861997,-4.337476,-0.48,1.71,8.36,17.1,19.19,1,0
757580,206590500300198115,32.381092311777,-91.85264917557122,-0.99243176,-4.914503,-1.3,-0.22,0.78,2.68,3.92,1,0
757581,206590500300198116,32.38072686502192,-91.85222001110067,-0.9762145,-4.860933,-1.34,-0.22,0.78,2.68,3.88,1,0
757582,206590500300198117,32.3803484983506,-91.85178134733998,20.0689,-5.3311825,-0.67,0.93,13.07,23.3,25.4,1,0
757583,206590500300198118,32.37999616009337,-91.85136176372188,-1.0293486,-5.0261264,-1.34,-0.22,0.82,2.8,3.99,1,0
757584,206590500300198119,32.379620004372036,-91.85092469135047,16.586748,-4.704497,3.84,11.69,14.79,19.57,21.29,1,0
757585,206590500300198120,32.379253606937766,-91.85049476558122,18.452763,-4.332604,0.26,10.01,16.84,21.25,22.78,1,0
757586,206590500300198121,32.3789004455015,-91.85007454114414,-1.0654981,-4.87551,-1.19,-0.14,0.82,2.65,3.81,1,0
757587,206590500300198122,32.37853441992767,-91.84964487164673,0.37032503,-4.44822,-1.19,0.03,1.27,3.66,4.81,1,0
757588,206590500300198123,32.37816949860327,-91.84921600802255,0.10622303,-4.6749687,-1.19,0.03,1.34,3.69,4.78,1,0
757589,206590500300198124,32.377804419294904,-91.84878702668323,0.19240294,-4.775554,-1.23,0.0,1.27,3.73,4.96,1,0
757590,206590500300198125,32.37743995138301,-91.84835849534615,-0.6135873,-5.357426,-1.27,-0.11,1.0,3.36,4.74,1,0
757591,206590500300198126,32.377075075194625,-91.84792966713076,-0.6595173,-5.291297,-1.3,-0.11,1.08,3.39,4.63,1,0
757592,206590500300198127,32.37671040067524,-91.84750099275955,-0.9291629,-5.3368244,-1.3,-0.11,1.04,3.24,4.4,1,0
757593,206590500300198128,32.3763458103507,-91.84707238876646,-1.2288879,-5.7112556,-1.23,-0.07,1.12,3.36,4.48,1,0
757594,206590500300198129,32.37598090919341,-91.84664356775583,-0.9150363,-5.658875,-1.38,-0.07,1.15,3.54,4.74,1,0
757595,206590500300198130,32.37561653447281,-91.84621514658015,-1.3424788,-6.1236706,-1.27,-0.03,1.19,3.58,4.78,1,0
924204,206590600300648103,32.52329855826316,-92.02961484168414,1.8245631,-3.1065426,-1.97,-0.41,0.97,3.43,4.93,1,0
924205,206590600300648104,32.522936345822266,-92.0291832854664,3.280544,-3.5184045,-1.49,0.03,1.64,5.11,6.79,1,0
924206,206590600300648105,32.52257554570372,-92.02875281782231,2.3584964,-2.7220364,-1.83,-0.33,0.97,3.62,5.08,1,0
924207,206590600300648106,32.52221416955439,-92.02832193276411,2.3452444,-2.8100016,-1.75,-0.29,1.04,3.66,5.15,1,0
924208,206590600300648107,32.521853011208584,-92.02789125603603,1.8840252,-4.5413537,-1.56,-0.11,1.34,4.37,6.42,1,0
924209,206590600300648108,32.52149265360409,-92.02746125167494,-0.030048953,-5.633577,-1.38,-0.14,1.04,3.77,5.6,1,0
924210,206590600300648109,32.5211321053845,-92.02703117785438,-1.773542,-5.808082,-1.3,-0.18,0.85,2.8,4.03,1,0
924211,206590600300648110,32.520770599948584,-92.02660046345798,-2.1042619,-5.765233,-1.27,-0.18,0.78,2.61,3.66,1,0
924212,206590600300648111,32.52040881325822,-92.02616964445933,-2.179886,-5.9902844,-1.3,-0.22,0.78,2.65,3.81,1,0
924213,206590600300648112,32.52004678964831,-92.02573877217705,-2.1069064,-6.104089,-1.23,-0.18,0.78,2.68,3.99,1,0
924214,206590600300648113,32.51968463441553,-92.02530794469422,-2.093235,-5.94099,-1.27,-0.18,0.82,2.68,3.84,1,0
924215,206590600300648114,32.51932238004709,-92.02487720429838,-2.2253287,-6.0730834,-1.27,-0.18,0.82,2.68,3.84,1,0
924216,206590600300648115,32.51895988200464,-92.02444645767928,-2.2915938,-5.9152074,-1.34,-0.22,0.82,2.61,3.62,1,0
924217,206590600300648116,32.51859716247494,-92.02401572698932,-2.3397522,-5.8886523,-1.34,-0.26,0.7,2.42,3.54,1,0
924218,206590600300648117,32.51821557083165,-92.02357071878036,28.760841,-5.3833117,4.33,22.71,27.53,32.01,34.14,1,0
924219,206590600300648118,32.51785242485503,-92.0231400174635,28.783484,-5.771594,3.28,23.04,28.05,32.98,34.55,1,0
924220,206590600300648119,32.517507770141,-92.02272365117011,-2.3268359,-6.473445,-1.3,-0.22,0.82,2.76,4.14,1,0
924221,206590600300648120,32.51714431216702,-92.02229304296752,-2.3420823,-6.1151233,-1.23,-0.18,0.78,2.61,3.77,1,0
924222,206590600300648121,32.516768531031715,-92.02185315270688,17.95163,-6.629172,-1.15,0.11,1.6,20.65,24.58,1,0
924223,206590600300648122,32.516405490552295,-92.02142317369596,16.763426,-6.3604584,-0.67,0.89,14.86,21.51,23.12,1,0
924224,206590600300648123,32.516046931149525,-92.02099677303454,7.892923,-6.8630285,-1.19,-0.11,0.93,11.09,14.75,1,0
924225,206590600300648124,32.51567691882822,-92.02056173920788,17.938612,-6.9036865,1.0,13.63,17.7,23.12,24.84,1,0
924226,206590600300648125,32.5153157670238,-92.0201336267904,13.038051,-6.7610736,-1.23,0.07,1.56,16.92,19.79,1,0
924227,206590600300648126,32.51494687073499,-92.01969971054001,20.908968,-6.249454,13.44,18.15,21.48,25.47,27.15,1,0
924228,206590600300648127,32.514582042874416,-92.0192690337471,21.870035,-6.857374,17.25,20.35,22.78,26.71,28.72,1,0
924229,206590600300648128,32.51421637606422,-92.01883783080804,24.124008,-6.1723895,14.79,20.24,23.68,28.27,30.29,1,0
924230,206590600300648129,32.51385406319591,-92.01840930718723,20.696705,-6.461718,12.21,16.1,19.94,25.06,27.15,1,0
924231,206590600300648130,32.51349128958466,-92.01798053590221,17.97456,-4.775756,7.47,10.49,13.67,20.28,22.75,1,0
924232,206590600300648131,32.513125659751246,-92.01754967595687,19.972006,-6.887561,9.33,12.88,17.37,24.73,26.85,1,0
924233,206590600300648132,32.51276143281883,-92.0171199843318,19.607813,-5.608053,9.75,15.68,19.23,23.38,25.21,1,0
924234,206590600300648133,32.51240992776873,-92.01670012356232,-1.9806895,-6.2393694,-1.41,-0.22,0.82,2.83,4.25,1,0
924235,206590600300648134,32.51204569498098,-92.01627059580707,-2.3232155,-6.432468,-1.38,-0.22,0.82,2.8,4.1,1,0
924236,206590600300648135,32.51168160809392,-92.01584125551553,-2.8714626,-6.719217,-1.38,-0.26,0.78,2.65,3.84,1,0
924237,206590600300648136,32.51131714875528,-92.0154116998276,-2.7404122,-6.8123074,-1.3,-0.18,0.85,2.8,4.07,1,0
924238,206590600300648137,32.510952959024976,-92.0149824146869,-2.9803498,-7.0148883,-1.34,-0.22,0.78,2.72,4.03,1,0
924239,206590600300648138,32.51058876244428,-92.0145531829464,-3.107936,-6.993047,-1.38,-0.22,0.78,2.68,3.88,1,0
924240,206590600300648139,32.51021366429106,-92.0141156539564,15.064962,-7.4612103,-1.12,0.07,1.34,20.13,22.52,1,0
924241,206590600300648140,32.50984382963229,-92.01368220210998,24.587242,-7.689066,19.05,22.97,25.85,30.48,32.27,1,0
924242,206590600300648141,32.50947950003524,-92.01325300568813,25.048283,-7.86309,13.82,21.85,26.33,31.08,32.91,1,0
924243,206590600300648142,32.50911472956738,-92.01282350377704,26.353867,-7.640854,20.24,25.06,27.98,32.31,33.99,1,0
924244,206590600300648143,32.508750846977414,-92.0123947072133,26.277674,-7.642333,16.88,24.65,28.27,32.12,33.92,1,0
924245,206590600300648144,32.50838664249215,-92.01196568294861,26.828344,-7.5025854,17.03,25.55,29.17,32.61,34.33,1,0
924246,206590600300648145,32.50802427072331,-92.01153807319011,24.39781,-7.9905653,15.35,21.7,25.58,30.4,32.38,1,0
924247,206590600300648146,32.507661109803976,-92.01110986332891,23.34925,-7.5074925,13.44,20.06,24.13,28.72,30.85,1,0
924248,206590600300648147,32.507298485615586,-92.01068206162421,21.459764,-7.342352,17.18,20.77,23.57,27.19,28.8,1,0
924249,206590600300648148,32.506934093713134,-92.01025289687563,22.56445,-6.2003093,9.56,13.44,16.36,26.78,28.76,1,0
924250,206590600300648149,32.50657205328433,-92.00982551667795,19.781479,-7.526363,13.52,18.0,21.25,25.47,27.3,1,0
924251,206590600300648150,32.50620939164787,-92.00939763778219,18.05989,-7.566893,11.87,15.35,18.15,23.08,25.62,1,0
924252,206590600300648151,32.50584379617185,-92.00896748103393,21.240602,-7.7109394,11.31,17.52,22.52,27.15,28.95,1,0
924253,206590600300648152,32.50548044735327,-92.00853900747549,20.675962,-7.491084,12.47,18.9,22.37,26.37,28.16,1,0
924254,206590600300648153,32.505117425909624,-92.00811074035731,19.556215,-7.116557,12.92,16.77,19.46,24.28,26.67,1,0
924255,206590600300648154,32.504754098682476,-92.0076821876906,18.926025,-7.4852495,13.26,17.85,20.54,24.31,26.41,1,0
924256,206590600300648155,32.504388379876254,-92.00725174577327,22.25512,-7.144701,14.45,18.86,21.96,27.41,29.39,1,0
924257,206590600300648156,32.5040264741601,-92.00682415846622,19.181942,-7.2666883,14.75,18.49,20.69,24.46,26.44,1,0
924258,206590600300648157,32.503659892477,-92.0063929182457,23.854479,-7.8988194,13.44,20.77,25.96,30.07,31.75,1,0
924259,206590600300648158,32.503298017439775,-92.00596520251246,20.61278,-7.9651875,9.56,13.89,17.7,25.73,28.57,1,0
924260,206590600300648159,32.502935909630686,-92.00553722273729,17.685688,-7.3060246,12.17,15.46,18.26,22.93,24.99,1,0
924261,206590600300648160,32.502571158058686,-92.00510712531751,19.082432,-12.334655,6.72,16.54,21.96,28.98,31.41,1,0
924262,206590600300648161,32.50221386039975,-92.00468263596161,7.9547825,-7.436227,-1.19,-0.07,1.08,12.77,15.39,1,0
924263,206590600300648162,32.50184066240743,-92.00424586437168,23.236216,-5.11761,14.0,19.46,22.89,26.78,28.35,1,0
924264,206590600300648163,32.50147969163452,-92.00381834053576,18.006487,-8.3300705,12.36,16.06,19.2,24.31,26.33,1,0
924265,206590600300648164,32.50112870303985,-92.00339834119804,-3.9919033,-8.101153,-1.3,-0.22,0.78,2.68,4.1,1,0
924266,206590600300648165,32.500764079140836,-92.00296778420085,-3.3647988,-7.9596877,-1.3,-0.11,1.0,3.25,4.59,1,0
924267,206590600300648166,32.5003996940352,-92.00253729597104,-3.235244,-7.830133,-1.38,-0.18,0.97,3.21,4.59,1,0
924268,206590600300648167,32.50003547388638,-92.00210682345053,-3.4648716,-7.8356194,-1.3,-0.14,0.93,3.1,4.37,1,0
924269,206590600300648168,32.49967085993485,-92.00167594075987,-3.1128466,-7.8198056,-1.27,-0.11,1.04,3.36,4.7,1,0
924270,206590600300648169,32.49930631934209,-92.00124500914836,-2.942635,-7.761665,-1.23,-0.03,1.15,3.51,4.81,1,0
924271,206590600300648170,32.49894185554486,-92.00081403430833,-2.9463897,-7.615992,-1.34,-0.14,1.04,3.36,4.66,1,0
924272,206590600300648171,32.49857724727763,-92.00038284983228,-2.7418303,-7.7476444,-1.27,-0.03,1.19,3.62,5.0,1,0
924273,206590600300648172,32.49821279919666,-91.99995169196451,-2.8237047,-7.6053777,-1.41,-0.18,0.97,3.32,4.78,1,0
924274,206590600300648173,32.497848515411675,-91.99952056745099,-3.183096,-7.516487,-1.27,-0.14,0.93,3.06,4.33,1,0
924275,206590600300648174,32.49748441601291,-91.99908949361865,-3.8443682,-7.8041916,-1.3,-0.22,0.78,2.72,3.95,1,0
924276,206590600300648175,32.49711958567453,-91.9986577732611,-3.265824,-7.748643,-1.34,-0.14,0.97,3.17,4.48,1,0
924277,206590600300648176,32.49675481894239,-91.99822601769598,-2.7589164,-7.690017,-1.27,-0.07,1.12,3.51,4.93,1,0
924278,206590600300648177,32.49639051969744,-91.99779453921157,-2.9834087,-7.727725,-1.38,-0.18,0.93,3.21,4.74,1,0
924279,206590600300648178,32.49601507808874,-91.99735445444202,15.436477,-6.6414065,6.35,15.46,17.96,20.5,22.07,1,0
924280,206590600300648179,32.49566244270129,-91.99693175143409,-4.1031427,-8.13768,-1.19,-0.11,0.89,2.91,4.03,1,0
924281,206590600300648180,32.495297812477936,-91.99649979521563,-3.5520008,-7.4744678,-1.3,-0.18,0.82,2.72,3.92,1,0
924282,206590600300648181,32.4949338682081,-91.9960682953961,-4.0431495,-7.7041183,-1.23,-0.18,0.78,2.57,3.66,1,0
924283,206590600300648182,32.49456960220388,-91.99563648366386,-3.8829854,-7.7680955,-1.3,-0.18,0.82,2.72,3.88,1,0
924284,206590600300648183,32.494205662659574,-91.99520485923894,-4.1388564,-7.9866095,-1.23,-0.14,0.82,2.68,3.84,1,0
924285,206590600300648184,32.49384166733811,-91.99477311433257,-4.2323422,-7.8933115,-1.3,-0.22,0.74,2.54,3.66,1,0
924286,206590600300648185,32.493477156966314,-91.99434089988924,-3.3864934,-7.2342467,-1.27,-0.18,0.82,2.68,3.84,1,0
924287,206590600300648186,32.49311362911734,-91.99390938401285,-4.010124,-7.8952346,-1.34,-0.22,0.82,2.68,3.88,1,0
924288,206590600300648187,32.49274973831096,-91.9934775398918,-3.8466995,-7.8065233,-1.38,-0.26,0.78,2.72,3.95,1,0
924289,206590600300648188,32.492383786757586,-91.99304407148313,-0.05515633,-3.865553,-2.35,-0.67,0.56,2.54,3.81,1,0
924290,206590600300648189,32.49202092803372,-91.99261292807641,-1.2331634,-7.210256,-1.0,0.22,1.64,4.63,5.97,1,0
924291,206590600300648190,32.491659194666866,-91.99218260935255,-4.1122684,-8.370947,-1.3,-0.14,0.93,3.02,4.25,1,0
924292,206590600300648191,32.491295836429146,-91.99175101618594,-4.1189084,-7.8919477,-1.38,-0.22,0.85,2.76,3.77,1,0
924293,206590600300648192,32.490932809397094,-91.99131965177646,-4.5235233,-8.259206,-1.3,-0.22,0.74,2.57,3.73,1,0
924294,206590600300648193,32.489843455561,-91.99002525250795,-4.4943137,-8.155283,-1.27,-0.22,0.74,2.54,3.66,1,0
924295,206590600300648194,32.48948044532166,-91.98959385532847,-4.4378815,-8.360348,-1.23,-0.18,0.82,2.72,3.92,1,0
924296,206590600300648195,32.48911676641358,-91.98916194927915,-3.1729956,-7.282246,-1.45,-0.22,0.89,2.95,4.1,1,0
924297,206590600300648196,32.4887541036176,-91.98873082901814,-3.5202088,-7.0317507,-1.3,-0.22,0.74,2.5,3.51,1,0
924298,206590600300648197,32.488391745121746,-91.98829995560149,-4.3039613,-8.301142,-1.19,-0.14,0.85,2.8,3.99,1,0
924299,206590600300648198,32.488020008325286,-91.98786192716148,10.607325,-8.519369,-0.7,0.97,8.29,17.1,19.12,1,0
924300,206590600300648199,32.4876561692622,-91.98742996587339,12.397656,-8.634234,6.61,10.08,12.96,18.37,21.03,1,0
924301,206590600300648200,32.48729130808349,-91.98699725390495,15.928591,-8.614841,11.35,16.13,19.27,22.75,24.54,1,0
924302,206590600300648201,32.48693129879811,-91.98656828920507,11.392208,-8.14541,7.24,10.94,13.85,17.78,19.53,1,0
924303,206590600300648202,32.486578768303005,-91.9861450875917,-5.59919,-8.923947,-1.12,-0.14,0.82,2.54,3.32,1,0
924304,206590600300648203,32.486216054355594,-91.98571414354441,-5.6119266,-9.086111,-1.19,-0.14,0.82,2.65,3.47,1,0
924306,206590600300648205,32.4854828579215,-91.98484647928825,7.2723856,-8.8284025,-1.04,0.18,1.68,12.55,16.1,1,0
924307,206590600300648206,32.48512047677997,-91.98441596611185,6.6368413,-8.940951,2.01,7.17,9.75,13.56,15.57,1,0
924308,206590600300648207,32.48475711208363,-91.98398477053928,7.594916,-9.140938,5.11,9.48,11.99,15.05,16.73,1,0
924309,206590600300648208,32.48439236108213,-91.98355259025308,10.807052,-9.290915,7.62,10.75,13.22,18.08,20.09,1,0
924310,206590600300648209,32.48402719184848,-91.98312017174885,14.648404,-8.736961,5.9,10.94,15.46,21.21,23.38,1,0
924311,206590600300648210,32.483666220305324,-91.98269107510906,11.511842,-8.959692,9.26,12.58,14.94,18.82,20.47,1,0
924312,206590600300648211,32.48330312351577,-91.98226045311681,11.88223,-8.701374,7.95,12.17,14.9,18.37,20.58,1,0
924313,206590600300648212,32.482940022374315,-91.9818299147318,12.177504,-8.667598,7.47,10.94,13.74,18.79,20.84,1,0
924314,206590600300648213,32.48257676830786,-91.98139934642118,12.649783,-8.86774,9.52,13.7,16.62,20.06,21.51,1,0
924315,206590600300648214,32.4822139155109,-91.9809691719621,12.379894,-9.0255575,8.36,12.36,15.54,19.68,21.4,1,0
924316,206590600300648215,32.481852923088574,-91.98054050490731,8.931349,-8.40221,4.78,8.89,11.65,15.61,17.33,1,0
924317,206590600300648216,32.48148892274727,-91.98010962317383,10.426996,-8.624976,7.2,10.04,12.51,17.22,19.05,1,0
924318,206590600300648217,32.48112575107577,-91.97967945989936,10.472605,-9.139719,5.19,9.26,11.95,17.14,19.61,1,0
924319,206590600300648218,32.48075815704622,-91.97924599953757,17.824387,-9.334012,5.49,12.73,17.89,25.1,27.15,1,0
